"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-03"",6.085526,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-04"",6.170476,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-05"",6.355,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-06"",6.58675,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-07"",6.366522,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-08"",5.8625,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-09"",5.645909,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-10"",5.215227,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-11"",4.94075,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-12"",4.215714,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-01"",4.08575,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-02"",4.253,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-03"",4.327727,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-04"",4.512,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-05"",5.004286,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-06"",5.556667,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-07"",5.487826,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-08"",5.53325,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-09"",5.323637,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-10"",5.450238,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-11"",5.466667,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-12"",5.473095,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-01"",5.5575,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-02"",5.4775,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-03"",5.62,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-04"",5.795,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-05"",5.48,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-06"",5.3275,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-07"",5.145,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-08"",4.97,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-09"",5.0025,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-10"",5.085,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-11"",5.3775,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-12"",5.555,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-01"",5.52,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-02"",5.61,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-03"",5.435,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-04"",5.5125,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-05"",5.325,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-06"",5.16,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-07"",5.02,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-08"",4.4925,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-09"",4.2025,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-10"",4.37,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-11"",4.0825,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-12"",3.825,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-01"",3.795,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-02"",3.97,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-03"",4.15,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-04"",3.8575,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-05"",3.2775,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-06"",2.995,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-07"",2.8875,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-08"",3.1875,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-09"",3.0925,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-10"",3.0225,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-11"",3.0875,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-12"",3.2275,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-01"",3.3975,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-02"",3.4975,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-03"",3.5125,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-04"",3.245,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-05"",3.225,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-06"",3.54,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-07"",3.75,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-08"",3.86,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-09"",4,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-10"",3.97,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-11"",4.13,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-12"",4.24,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-01"",4.18,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-02"",4.12,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-03"",4.1,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-04"",4.03,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-05"",3.78,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-06"",3.7,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-07"",3.47,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-08"",3.41,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-09"",3.55,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-10"",3.32,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-11"",3.26,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-12"",2.96,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-01"",2.64,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-02"",2.5,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-03"",2.48,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-04"",2.41,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-05"",2.88,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-06"",2.98,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-07"",2.9,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-08"",2.72,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-09"",2.7,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-10"",2.62,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-11"",2.85,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-12"",2.85,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-01"",2.73,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-02"",2.48,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-03"",2.57,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-04"",2.52,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-05"",2.32,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-06"",2.12,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-07"",1.93,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-08"",1.88,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-09"",1.99,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-10"",2.2,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-11"",2.51,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-12"",2.79,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-01"",2.73,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-02"",2.75,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-03"",2.81,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-04"",2.56,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-05"",2.54,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-06"",2.41,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-07"",2.64,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-08"",2.6,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-09"",2.7,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-10"",2.78,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-11"",2.57,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-12"",2.58,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-01"",2.75,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-02"",2.86,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-03"",2.72,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-04"",2.74,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-05"",2.79,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-06"",2.7,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-07"",2.64,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-08"",2.59,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-09"",2.63,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-10"",2.68,"
"AUS,""LTINT"",""TOT"",""PC_PA"",""M"",""2018-11"",2.68,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-01"",10.43,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-02"",10.23,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-03"",10.62,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-04"",10.61,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-05"",11.26,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-06"",11.66,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-07"",11.79,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-08"",11.86,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-09"",11.49,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-10"",10.31,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-11"",9.04,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2001-12"",8.88,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-01"",8.26,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-02"",8.33,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-03"",8.33,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-04"",8.21,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-05"",8.02,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-06"",7.55,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-07"",7.59,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-08"",7.26,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-09"",6.78,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-10"",6.26,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-11"",5.95,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2002-12"",5.73,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-01"",5.66,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-02"",5.66,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-03"",5.52,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-04"",5.41,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-05"",5.12,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-06"",5.03,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-07"",5.37,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-08"",5.61,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-09"",5.93,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-10"",6.36,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-11"",6.9,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2003-12"",6.76,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-01"",6.67,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-02"",6.82,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-03"",6.65,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-04"",7.02,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-05"",7.32,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-06"",7.27,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-07"",7.44,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-08"",7.36,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-09"",6.96,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-10"",6.8,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-11"",6.45,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2004-12"",6,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-01"",5.97,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-02"",5.73,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-03"",5.55,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-04"",5.49,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-05"",5.35,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-06"",4.91,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-07"",4.72,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-08"",4.88,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-09"",4.57,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-10"",4.91,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-11"",5.38,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2005-12"",5.16,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-01"",4.95,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-02"",4.79,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-03"",4.79,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-04"",5.03,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-05"",5.27,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-06"",5.55,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-07"",5.56,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-08"",5.62,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-09"",5.48,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-10"",5.4,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-11"",5.2,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2006-12"",5.14,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-01"",5.17,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-02"",5.19,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-03"",5.19,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-04"",5.28,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-05"",5.29,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-06"",5.52,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-07"",5.6,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-08"",5.68,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-09"",5.69,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-10"",5.64,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-11"",5.702,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2007-12"",5.86,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-01"",5.81,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-02"",5.82,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-03"",5.99,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-04"",5.99,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-05"",6.1,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-06"",6.42,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-07"",6.45,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-08"",6.11,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-09"",5.89,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-10"",6.35,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-11"",6.23,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2008-12"",5.7,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-01"",5.46,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-02"",5.97,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-03"",6.223182,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-04"",6.19,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-05"",6.314,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-06"",6.34,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-07"",6.19,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-08"",6.08,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-09"",6.17,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-10"",6.15,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-11"",6.14,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2009-12"",6.22,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-01"",6.13,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-02"",6.09,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-03"",5.72,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-04"",5.57,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-05"",5.72,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-06"",5.87,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-07"",5.84,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-08"",5.62,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-09"",5.49,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-10"",5.53,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-11"",5.82,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2010-12"",5.98,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-01"",6.26,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-02"",6.26,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-03"",6.27,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-04"",6.14,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-05"",6.06,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-06"",5.88,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-07"",5.81,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-08"",5.7,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-09"",5.74,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-10"",5.71,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-11"",5.797,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2011-12"",5.84,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-01"",5.68,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-02"",5.4557,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-03"",5.37,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-04"",5.4857,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-05"",5.41,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-06"",5.24,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-07"",4.99,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-08"",4.88,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-09"",4.85,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-10"",4.57,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-11"",4.18,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2012-12"",3.88,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-01"",3.91,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-02"",3.99,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-03"",3.93,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-04"",3.4995,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-05"",3.28,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-06"",3.95,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-07"",3.97,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-08"",4.303333,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-09"",4.49,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-10"",4.28,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-11"",4.38,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2013-12"",4.416667,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-01"",4.42,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-02"",4.47,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-03"",4.25,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-04"",4.1,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-05"",3.800476,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-06"",3.54,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-07"",3.34,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-08"",3.36,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-09"",3.1009,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-10"",2.72,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-11"",2.54,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2014-12"",2.553158,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-01"",2.211,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-02"",2.196,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-03"",2.325454,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-04"",2.3675,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-05"",2.82,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-06"",3.19,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-07"",3.16,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-08"",2.881905,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-09"",2.910909,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-10"",2.660909,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-11"",2.726,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2015-12"",2.957,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-01"",2.996842,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-02"",3.03,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-03"",2.89,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-04"",2.952857,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-05"",3.04,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-06"",3.11,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-07"",2.888572,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-08"",2.71,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-09"",2.85,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-10"",3.01,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-11"",3.41,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2016-12"",3.54,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-01"",3.68,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-02"",3.81,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-03"",3.66,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-04"",3.42,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-05"",3.35,"
"POL,""LTINT"",""TOT"",""PC_PA"",""M"",""2017-06"",3.19,"
